source_url,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer ID,Location,Gender,Age Category,Main Category,Subcategory
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-01,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,CC,13097,Cork,Male,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-01,Pink Linen Blend Parallel Trousers,Men → Trousers,2,70.0,34.3,Credit Card,11066,Mayo,Female,18-24,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-01,Lunar Cirque Blouse,Women → Tops,1,21.6,12.0,Debit Card,7303,Dublin,Male,18-24,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,Cydney Plaid Shirt,Women → Tops,1,51.3,28.5,Debit Card,3724,Laois,Female,25-34,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,17100,Wicklow,,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,Black Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,PayPal,5138,Dublin,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Credit Card,1969,Cork,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,White Tie and Shirt Set,Men → Shirts,4,140.0,53.2,Debit Card,16706,Westmeath,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,6942,Tipperary,Female,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-02,Rose Gold Two Tier Drainer,Homeware → Design,2,62.0,24.8,Credit Card,14937,Dublin,Male,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-03,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Debit Card,5817,Cork,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-03,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,15.0,7.65,Credit Card,3700,Dublin,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-03,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,33.0,13.2,Credit Card,3244,Cork,Female,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-04,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,21.5,10.96,Credit Card,13528,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-04,White Short Sleeve Bird Print Shirt,Men → Shirts,1,29.0,11.02,Credit Card,13197,Cork,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-04,Lodge Women's Shirt,Women → Tops,2,66.6,37.0,Credit Card,7566,,Male,25-34,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-04,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,6227,Dublin,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,Navy Linen Blend Dress,Women → Dresses,1,30.0,15.0,Debit Card,3894,Limerick,Female,25-34,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,White Polo Two Pack,Children → Girls Wear,2,15.0,7.65,Credit Card,1159,Dublin,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,Fluro Shorts Two Pack,Children → Boys Wear,1,15.75,7.17,Debit Card,3556,Monaghan,Female,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,13066,Louth,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Debit Card,16034,Cork,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page01.html,2024-07-05,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Credit Card,6033,Tipperary,Male,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-05,Grey Marl Panda Face Crew,Children → Boys Wear,3,34.5,17.59,Credit Card,2887,Dublin,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Debit Card,1509,Cork,Male,,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Mid Blue Straight Fit Jeans,Men → Jeans,2,76.0,30.4,Debit Card,1887,Cork,Female,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,White Polo Two Pack,Children → Girls Wear,2,15.0,7.65,Credit Card,4131,Dublin,Male,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Long Sleeve Swing Shirt,Women → Tops,1,31.5,17.5,Credit Card,13806,Cork,Female,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Floral Embroidered Kaftan,Children → Girls Wear,3,96.0,48.96,Credit Card,11619,Cavan,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,CC,16891,Dublin,Female,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Metallic Cross Strap Block Heels,Men → Shoes,1,65.0,29.25,CC,7591,Limerick,Female,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-06,Fluro Shorts Two Pack,Children → Boys Wear,1,17.5,8.93,Credit Card,17712,Dublin,Female,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,Coral Plisse Dress,Women → Dresses,1,36.0,16.0,Debit Card,12703,Longford,Male,18-24,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,Navy Linen Blend Dress,Women → Dresses,1,30.0,15.0,Credit Card,18709,Dublin,Female,45-54,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,Ayres Chambray Top,Women → Tops,1,56.7,31.5,Debit Card,13603,Cork,Female,45-54,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,Lyle & Scott Oxford Shirt,Men → Shirts,3,170.1,52.92,Debit Card,16731,Monaghan,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Credit Card,3375,Dublin,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-07,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,43.0,21.93,Debit Card,5406,Leitrim,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Light Grey Straight Fit Jeans,Men → Jeans,2,52.2,17.4,Credit Card,17647,Louth,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Debit Card,12591,Dublin,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,41.4,13.8,Debit Card,5037,Cork,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,10769,Dublin,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Red Wing Iron Ranger Boot,Men → Shoes,1,87.0,39.15,Credit Card,6169,Dublin,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,White Short Sleeve Bird Print Shirt,Men → Shirts,1,26.1,8.12,Credit Card,11881,Cork,Male,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Navy Linen Blend Dress,Women → Dresses,1,30.0,15.0,Debit Card,19200,Meath,Female,35-44,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Double Wall Mug,Homeware → Design,1,12.5,5.0,Credit Card,5598,Dublin,Female,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,CC,9478,Dublin,Female,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-08,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,48.0,19.2,Credit Card,1331,Louth,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-09,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,4881,Cork,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-09,Camp Stool,Homeware → Design,6,99.0,39.6,Credit Card,7444,Kerry,Male,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-09,Rose Gold Two Tier Drainer,Homeware → Design,1,31.0,12.4,CC,6470,Limerick,Female,55-64,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-09,Light Grey Straight Fit Jeans,Men → Jeans,2,58.0,23.2,Debit Card,9741,Tipperary,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page02.html,2024-07-09,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Credit Card,14206,Tipperary,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-09,Light Blue Ditsy Slub Dress,Women → Dresses,1,22.5,11.25,Credit Card,1541,Sligo,Male,18-24,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-09,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Credit Card,3891,Wexford,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-09,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,3,55.5,28.3,Credit Card,8697,Dublin,Female,18-24,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-10,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,136.0,47.6,Debit Card,15025,Meath,,55-64,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-10,Rose Print Prom Dress,Children → Girls Wear,2,74.0,37.74,Credit Card,8322,Kildare,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-10,White Short Sleeve Geo Print Shirt,Men → Shirts,1,24.3,7.56,Debit Card,17772,Westmeath,Male,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-10,Grey Marl Panda Face Crew,Children → Boys Wear,2,20.7,9.43,Credit Card,3803,Wexford,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-10,White Tie and Shirt Set,Men → Shirts,1,35.0,13.3,Debit Card,12612,Dublin,Female,55-64,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Debit Card,6227,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,16.5,8.41,Debit Card,11619,Cavan,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Debit Card,3994,Wexford,Male,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,Black Single Cuff Shirt,Men → Shirts,1,42.0,15.96,Credit Card,4261,Kildare,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,136.0,47.6,Debit Card,4884,Limerick,Female,25-34,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,58.05,26.45,PayPal,16878,,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-11,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Credit Card,10941,Longford,Female,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Fancy Ballerina Shoes,Men → Shoes,3,129.0,58.05,PayPal,1856,Dublin,Male,35-44,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,17987,Dublin,Female,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Voucher,13094,Mayo,Female,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Credit Card,8034,,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Chevron Pattern Towering Heels,Men → Shoes,1,57.0,25.65,Credit Card,3922,Waterford,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,2,82.8,27.6,Debit Card,6341,Dublin,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,White Tie and Shirt Set,Men → Shirts,5,175.0,66.5,Debit Card,3986,Mayo,Male,55-64,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-12,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Debit Card,5356,Dublin,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-13,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Debit Card,15275,Clare,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-13,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,33.0,13.2,PayPal,4608,Dublin,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-13,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,-1,33.0,13.2,Debit Card,13416,Clare,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-14,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Credit Card,13431,Clare,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-14,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,52.0,26.52,Credit Card,3562,Clare,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-14,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,4,86.0,43.86,Credit Card,13394,Cork,,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page03.html,2024-07-14,Cobalt Corbed Sandals,Children → Boys Wear,1,18.5,9.44,Credit Card,13066,Louth,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-14,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Debit Card,7146,Longford,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-14,White Short Sleeve Bird Print Shirt,Men → Shirts,1,29.0,11.02,Credit Card,2453,Dublin,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-15,Light Blue Ditsy Slub Dress,Women → Dresses,1,22.5,11.25,Credit Card,5725,Dublin,Female,35-44,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-15,Dawson Trolley,Homeware → Design,1,57.0,22.8,Debit Card,7259,Dublin,Male,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-15,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,16.5,8.41,Credit Card,5316,Meath,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-15,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Credit Card,2947,Dublin,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-16,Rose Gold Two Tier Drainer,Homeware → Design,2,62.0,24.8,Credit Card,18169,Limerick,Female,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-16,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Debit Card,10706,Waterford,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-16,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Credit Card,4603,,Female,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-16,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,29.7,13.53,Debit Card,1409,Cork,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-17,Light Grey Straight Fit Jeans,Men → Jeans,1,26.1,8.7,Debit Card,11872,Clare,Male,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-17,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,26.0,13.26,PayPal,5405,Dublin,Female,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-17,Fluro Shorts Two Pack,Children → Boys Wear,4,70.0,35.7,Credit Card,1084,Limerick,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-17,Mid Blue Straight Fit Jeans,Men → Jeans,2,76.0,30.4,Debit Card,1222,Cork,Female,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-17,Woodel Wall Mirror,Homeware → Design,1,66.0,26.4,Credit Card,8712,Mayo,Female,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Grey Marl Panda Face Crew,Children → Boys Wear,1,11.5,5.87,Debit Card,7644,Waterford,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Pink Linen Blend Parallel Trousers,Men → Trousers,1,35.0,17.15,Credit Card,3244,Cork,Female,35-44,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Metallic Cross Strap Block Heels,Women → Shoes,1,58.5,22.75,Debit Card,11691,Dublin,Female,18-24,Women,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,PayPal,10944,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Chevron Pattern Towering Heels,Men → Shoes,1,57.0,25.65,Debit Card,3097,Dublin,Female,45-54,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,PayPal,15959,Waterford,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-18,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,3,52.5,26.77,Credit Card,1322,Laois,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-19,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Debit Card,6762,Dublin,Female,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-19,Multi Llama Vests Three Pack,Children → Girls Wear,-1,17.5,8.93,Credit Card,11966,Louth,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-19,Light Grey Straight Fit Jeans,Men → Jeans,1,29.0,11.6,Credit Card,9756,Cork,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-19,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Credit Card,2241,Kilkenny,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-20,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,3,58.05,26.45,Credit Card,5697,Kerry,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-20,Floral Embroidered Kaftan,Children → Girls Wear,1,32.0,16.32,Debit Card,4835,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-20,Navy Linen Blend Dress,Women → Dresses,1,30.0,15.0,Credit Card,10666,Wexford,Male,18-24,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page04.html,2024-07-20,Red Wing Iron Ranger Boot,Men → Shoes,1,87.0,39.15,PayPal,4773,Meath,,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-20,Foraker Canvas Coat,Women → Tops,1,41.4,23.0,Credit Card,7107,Dublin,Male,25-34,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-20,Gertrude Cardigan,Women → Tops,1,21.6,12.0,Credit Card,15622,Dublin,Male,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-20,Navy Short Sleeve Linen Blend Shirt,Men → Shirts,1,21.15,6.58,Credit Card,6239,Dublin,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,White Colour Block T-Shirt,Children → Boys Wear,3,67.5,34.42,Credit Card,10922,Kildare,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Double Wall Mug,Homeware → Design,1,11.25,3.75,Credit Card,12703,Longford,Male,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Debit Card,17706,Meath,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Double Wall Mug,Homeware → Design,1,12.5,5.0,CC,15816,Wicklow,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Chevron Pattern Towering Heels,Men → Shoes,1,57.0,25.65,Debit Card,13553,Louth,Female,45-54,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Black Single Cuff Shirt,Men → Shirts,3,126.0,47.88,Debit Card,7687,Donegal,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-21,Long Sleeve Swing Shirt,Women → Tops,1,31.5,17.5,Credit Card,17397,Dublin,,55-64,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-22,Grey Marl Panda Face Crew,Children → Boys Wear,1,11.5,5.87,Credit Card,4325,Cork,Female,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-22,Black Skinny Fit Ultra Flex Jeans,Men → Jeans,1,33.0,13.2,Credit Card,8403,Dublin,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-23,Light Blue Ditsy Slub Dress,Women → Dresses,1,22.5,11.25,Debit Card,11550,Dublin,Male,25-34,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-23,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,8131,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-23,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,Credit Card,2084,Cork,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q3-page05.html,2024-07-23,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,13522,Laois,Male,25-34,Children,Girls Wear
